agent_id,신규여부,성별,연령,자산,진입일,초기보유종목수,초기총자산,모드_disposition_strength,모드_overconfidence,모드_lottery_preference,모드_herd_sensitivity
884,기존,남성,30대,1천만원이하,2020-03-02,3,4720111,natural,natural,natural,natural
885,신규,남성,40대,1천만원이하,2020-07-28,0,2922807,natural,natural,natural,natural
886,신규,남성,30대,1천만원이하,2020-05-07,0,1801020,natural,natural,natural,natural
887,신규,여성,60대이상,1천만원이하,2020-10-16,0,9506300,natural,natural,natural,natural
888,기존,남성,50대,3천만원이하,2020-03-02,8,18944485,natural,natural,natural,natural
889,기존,여성,30대,3천만원이하,2020-03-02,7,21819496,natural,natural,natural,natural
890,기존,남성,40대,1천만원이하,2020-03-02,1,9813686,natural,natural,natural,natural
891,신규,여성,40대,1천만원이하,2020-06-02,0,9003024,natural,natural,natural,natural
892,신규,남성,20대이하,1천만원이하,2020-03-31,0,1595757,natural,natural,natural,natural
893,신규,여성,30대,1천만원이하,2020-04-14,0,1602402,natural,natural,natural,natural
894,기존,남성,60대이상,1천만원이하,2020-03-02,3,7630662,natural,natural,natural,natural
895,기존,여성,40대,1천만원이하,2020-03-02,4,8340926,natural,natural,natural,natural
896,신규,남성,50대,1천만원이하,2020-07-10,0,4534530,natural,natural,natural,natural
897,기존,여성,40대,1천만원이하,2020-03-02,2,1901444,natural,natural,natural,natural
898,기존,남성,20대이하,1억원초과,2020-03-02,12,256517124,natural,natural,natural,natural
899,기존,남성,30대,3천만원이하,2020-03-02,6,16999785,natural,natural,natural,natural
900,신규,여성,30대,1천만원이하,2020-09-11,0,1089652,natural,natural,natural,natural
901,기존,여성,50대,3천만원이하,2020-03-02,8,14164643,natural,natural,natural,natural
902,기존,남성,30대,1억원이하,2020-03-02,13,45267887,natural,natural,natural,natural
903,신규,남성,50대,1천만원이하,2020-08-26,0,4989044,natural,natural,natural,natural
904,기존,남성,40대,1천만원이하,2020-03-02,2,2779640,natural,natural,natural,natural
905,기존,여성,50대,1억원초과,2020-03-02,13,134591145,natural,natural,natural,natural
906,기존,남성,30대,1천만원이하,2020-03-02,4,5634944,natural,natural,natural,natural
907,신규,남성,30대,1천만원이하,2020-06-24,0,6050339,natural,natural,natural,natural
908,기존,남성,40대,1억원초과,2020-03-02,12,139692551,natural,natural,natural,natural
909,신규,여성,30대,1천만원이하,2020-03-27,0,9097195,natural,natural,natural,natural
910,기존,여성,20대이하,1천만원이하,2020-03-02,3,3250710,natural,natural,natural,natural
911,기존,남성,50대,1천만원이하,2020-03-02,3,4091700,natural,natural,natural,natural
912,신규,남성,20대이하,1천만원이하,2020-06-03,0,8969920,natural,natural,natural,natural
913,기존,여성,30대,1억원이하,2020-03-02,12,46673876,natural,natural,natural,natural
914,기존,여성,40대,1천만원이하,2020-03-02,4,6638298,natural,natural,natural,natural
915,기존,남성,30대,1억원이하,2020-03-02,12,38240945,natural,natural,natural,natural
916,기존,남성,60대이상,1억원초과,2020-03-02,13,272200622,natural,natural,natural,natural
917,기존,남성,20대이하,1억원이하,2020-03-02,7,57858582,natural,natural,natural,natural
918,기존,남성,40대,1천만원이하,2020-03-02,2,9471012,natural,natural,natural,natural
919,기존,남성,50대,1천만원이하,2020-03-02,3,9625491,natural,natural,natural,natural
920,기존,여성,50대,1천만원이하,2020-03-02,4,7756736,natural,natural,natural,natural
921,기존,남성,40대,1천만원이하,2020-03-02,1,3710378,natural,natural,natural,natural
922,신규,남성,20대이하,1천만원이하,2020-04-28,0,4825670,natural,natural,natural,natural
923,기존,남성,20대이하,3천만원이하,2020-03-02,10,22118553,natural,natural,natural,natural
924,기존,남성,60대이상,1천만원이하,2020-03-02,2,1262986,natural,natural,natural,natural
925,신규,남성,20대이하,1천만원이하,2020-03-26,0,2889090,natural,natural,natural,natural
926,기존,여성,30대,1천만원이하,2020-03-02,1,9518554,natural,natural,natural,natural
927,신규,남성,40대,1천만원이하,2020-08-19,0,8570858,natural,natural,natural,natural
928,기존,남성,50대,1천만원이하,2020-03-02,3,5610136,natural,natural,natural,natural
929,신규,여성,30대,1천만원이하,2020-03-27,0,5137957,natural,natural,natural,natural
930,기존,여성,40대,3천만원이하,2020-03-02,6,14303987,natural,natural,natural,natural
931,기존,남성,30대,3천만원이하,2020-03-02,5,28416515,natural,natural,natural,natural
932,기존,여성,40대,3천만원이하,2020-03-02,7,24582205,natural,natural,natural,natural
933,기존,여성,50대,3천만원이하,2020-03-02,2,26485407,natural,natural,natural,natural
934,기존,남성,30대,1천만원이하,2020-03-02,2,7708950,natural,natural,natural,natural
935,기존,남성,30대,1억원이하,2020-03-02,8,75919938,natural,natural,natural,natural
936,기존,남성,20대이하,3천만원이하,2020-03-02,3,18426542,natural,natural,natural,natural
937,기존,남성,40대,1억원이하,2020-03-02,11,98032130,natural,natural,natural,natural
938,기존,남성,40대,1천만원이하,2020-03-02,4,4302991,natural,natural,natural,natural
939,신규,남성,20대이하,1천만원이하,2020-10-07,0,3914512,natural,natural,natural,natural
940,기존,남성,50대,1천만원이하,2020-03-02,5,8170530,natural,natural,natural,natural
941,기존,여성,40대,3천만원이하,2020-03-02,10,12287372,natural,natural,natural,natural
942,신규,남성,40대,1천만원이하,2020-10-05,0,7586457,natural,natural,natural,natural
943,신규,남성,40대,1천만원이하,2020-03-23,0,6549329,natural,natural,natural,natural
944,기존,남성,30대,1천만원이하,2020-03-02,4,2095672,natural,natural,natural,natural
945,기존,남성,60대이상,1천만원이하,2020-03-02,2,2636034,natural,natural,natural,natural
946,기존,여성,50대,1천만원이하,2020-03-02,2,1997076,natural,natural,natural,natural
947,기존,여성,60대이상,1억원이하,2020-03-02,13,69233675,natural,natural,natural,natural
948,기존,여성,30대,1억원이하,2020-03-02,11,71012427,natural,natural,natural,natural
949,기존,여성,50대,1천만원이하,2020-03-02,2,2488734,natural,natural,natural,natural
950,기존,남성,50대,1천만원이하,2020-03-02,3,4634149,natural,natural,natural,natural
951,기존,여성,60대이상,1천만원이하,2020-03-02,2,3255831,natural,natural,natural,natural
952,기존,여성,40대,1천만원이하,2020-03-02,1,8968040,natural,natural,natural,natural
953,기존,여성,50대,1천만원이하,2020-03-02,4,4026297,natural,natural,natural,natural
954,기존,남성,60대이상,3천만원이하,2020-03-02,3,15197772,natural,natural,natural,natural
955,기존,여성,20대이하,1억원이하,2020-03-02,8,49608236,natural,natural,natural,natural
956,기존,여성,50대,1천만원이하,2020-03-02,3,2021665,natural,natural,natural,natural
957,신규,남성,30대,1천만원이하,2020-09-21,0,4867259,natural,natural,natural,natural
958,기존,남성,30대,1천만원이하,2020-03-02,2,3304622,natural,natural,natural,natural
959,기존,남성,60대이상,1천만원이하,2020-03-02,2,1906977,natural,natural,natural,natural
960,기존,남성,40대,1억원초과,2020-03-02,14,154494646,natural,natural,natural,natural
961,기존,남성,40대,1천만원이하,2020-03-02,1,4924050,natural,natural,natural,natural
962,기존,여성,40대,1천만원이하,2020-03-02,4,2616623,natural,natural,natural,natural
963,기존,남성,60대이상,1천만원이하,2020-03-02,3,5982521,natural,natural,natural,natural
964,신규,남성,30대,1천만원이하,2020-05-04,0,3861895,natural,natural,natural,natural
965,기존,남성,30대,3천만원이하,2020-03-02,7,23782181,natural,natural,natural,natural
966,기존,남성,60대이상,1천만원이하,2020-03-02,2,3872821,natural,natural,natural,natural
967,기존,남성,50대,1천만원이하,2020-03-02,4,5969000,natural,natural,natural,natural
968,기존,여성,40대,1억원이하,2020-03-02,13,94455994,natural,natural,natural,natural
969,기존,남성,40대,1천만원이하,2020-03-02,2,1876891,natural,natural,natural,natural
970,기존,여성,50대,1천만원이하,2020-03-02,3,8160108,natural,natural,natural,natural
971,기존,남성,40대,1억원이하,2020-03-02,8,56009141,natural,natural,natural,natural
972,기존,남성,40대,3천만원이하,2020-03-02,4,16423804,natural,natural,natural,natural
973,기존,남성,40대,1천만원이하,2020-03-02,7,8753233,natural,natural,natural,natural
974,기존,남성,40대,3천만원이하,2020-03-02,7,16103279,natural,natural,natural,natural
975,기존,남성,40대,3천만원이하,2020-03-02,6,21079611,natural,natural,natural,natural
976,기존,여성,30대,1천만원이하,2020-03-02,1,2248848,natural,natural,natural,natural
977,신규,남성,40대,1천만원이하,2020-06-30,0,1095831,natural,natural,natural,natural
978,기존,남성,40대,3천만원이하,2020-03-02,8,20549618,natural,natural,natural,natural
979,기존,여성,60대이상,1천만원이하,2020-03-02,4,8043509,natural,natural,natural,natural
980,신규,남성,30대,1천만원이하,2020-09-10,0,8934086,natural,natural,natural,natural
981,신규,여성,20대이하,1천만원이하,2020-10-12,0,1064915,natural,natural,natural,natural
982,신규,여성,50대,1천만원이하,2020-10-20,0,7425185,natural,natural,natural,natural
983,기존,남성,60대이상,1억원이하,2020-03-02,5,35343960,natural,natural,natural,natural
984,기존,남성,50대,1천만원이하,2020-03-02,3,8544040,natural,natural,natural,natural
985,신규,여성,30대,1천만원이하,2020-10-08,0,9605302,natural,natural,natural,natural
986,기존,남성,30대,1천만원이하,2020-03-02,3,4802750,natural,natural,natural,natural
987,기존,남성,50대,1천만원이하,2020-03-02,2,3463011,natural,natural,natural,natural
988,기존,남성,20대이하,1억원이하,2020-03-02,9,50990211,natural,natural,natural,natural
989,기존,남성,60대이상,3천만원이하,2020-03-02,6,10801801,natural,natural,natural,natural
990,신규,여성,20대이하,1천만원이하,2020-03-31,0,8344925,natural,natural,natural,natural
991,기존,여성,20대이하,1천만원이하,2020-03-02,1,1056304,natural,natural,natural,natural
992,기존,여성,50대,3천만원이하,2020-03-02,8,28171418,natural,natural,natural,natural
993,기존,남성,50대,1억원이하,2020-03-02,10,34413252,natural,natural,natural,natural
994,기존,남성,40대,1억원이하,2020-03-02,4,99912442,natural,natural,natural,natural
995,기존,남성,40대,1천만원이하,2020-03-02,2,6045787,natural,natural,natural,natural
996,기존,남성,40대,3천만원이하,2020-03-02,9,26419555,natural,natural,natural,natural
997,신규,남성,60대이상,1천만원이하,2020-08-19,0,3129593,natural,natural,natural,natural
998,신규,남성,20대이하,1천만원이하,2020-05-04,0,4135437,natural,natural,natural,natural
999,기존,남성,40대,1천만원이하,2020-03-02,5,9728182,natural,natural,natural,natural
1000,신규,남성,20대이하,1천만원이하,2020-03-06,0,7027941,natural,natural,natural,natural
1001,신규,남성,30대,1천만원이하,2020-08-21,0,1221460,natural,natural,natural,natural
1002,신규,남성,20대이하,1천만원이하,2020-07-16,0,4704223,natural,natural,natural,natural
1003,신규,여성,20대이하,1천만원이하,2020-10-19,0,3299155,natural,natural,natural,natural
1004,기존,남성,50대,3천만원이하,2020-03-02,5,21978148,natural,natural,natural,natural
1005,신규,여성,30대,1천만원이하,2020-04-28,0,2884151,natural,natural,natural,natural
1006,기존,남성,60대이상,1천만원이하,2020-03-02,1,3918980,natural,natural,natural,natural
1007,기존,여성,50대,1천만원이하,2020-03-02,4,8167308,natural,natural,natural,natural
1008,기존,여성,60대이상,1천만원이하,2020-03-02,2,7716154,natural,natural,natural,natural
1009,기존,여성,60대이상,1억원이하,2020-03-02,8,63075289,natural,natural,natural,natural
1010,기존,남성,60대이상,1천만원이하,2020-03-02,2,9068290,natural,natural,natural,natural
1011,기존,남성,30대,1천만원이하,2020-03-02,2,3230129,natural,natural,natural,natural
1012,기존,남성,30대,1천만원이하,2020-03-02,4,8799252,natural,natural,natural,natural
1013,신규,남성,40대,1천만원이하,2020-10-16,0,7703620,natural,natural,natural,natural
1014,기존,여성,40대,1천만원이하,2020-03-02,4,4884798,natural,natural,natural,natural
1015,신규,남성,20대이하,1천만원이하,2020-08-07,0,9639447,natural,natural,natural,natural
1016,기존,남성,50대,3천만원이하,2020-03-02,6,14991501,natural,natural,natural,natural
1017,신규,여성,20대이하,1천만원이하,2020-03-18,0,8279282,natural,natural,natural,natural
1018,기존,남성,40대,3천만원이하,2020-03-02,6,29810322,natural,natural,natural,natural
1019,신규,여성,40대,1천만원이하,2020-10-07,0,8477941,natural,natural,natural,natural
1020,신규,남성,30대,1천만원이하,2020-04-16,0,1178089,natural,natural,natural,natural
1021,기존,남성,30대,3천만원이하,2020-03-02,7,10084788,natural,natural,natural,natural
1022,기존,남성,40대,1천만원이하,2020-03-02,1,2087468,natural,natural,natural,natural
1023,기존,여성,50대,1천만원이하,2020-03-02,3,8712680,natural,natural,natural,natural
1024,기존,남성,20대이하,1천만원이하,2020-03-02,4,8213958,natural,natural,natural,natural
1025,기존,남성,30대,1천만원이하,2020-03-02,2,7755441,natural,natural,natural,natural
1026,신규,남성,40대,1천만원이하,2020-08-14,0,2152829,natural,natural,natural,natural
1027,기존,남성,40대,3천만원이하,2020-03-02,10,18268716,natural,natural,natural,natural
1028,기존,여성,50대,1억원이하,2020-03-02,8,70127060,natural,natural,natural,natural
1029,기존,남성,40대,1억원이하,2020-03-02,3,33411256,natural,natural,natural,natural
1030,기존,여성,40대,1천만원이하,2020-03-02,3,6572743,natural,natural,natural,natural
1031,기존,여성,50대,1억원초과,2020-03-02,25,226461563,natural,natural,natural,natural
1032,기존,남성,50대,1천만원이하,2020-03-02,3,5860718,natural,natural,natural,natural
1033,기존,여성,50대,1억원초과,2020-03-02,14,173277424,natural,natural,natural,natural
